id,age,marital_status,sex,number_of_kids,occupation,education_level,house_tenure,income_past12months,avg_credit_card_spending_semi_annual
R00498,28,1,1,2,12,10,1,60259.97,9655.33
R00499,33,5,1,0,12,13,4,1357.21,931.89
R00500,59,1,2,0,12,16,2,102425.07,9636.59
R00501,27,5,1,0,12,11,4,33261.4,19566.12
R00502,58,3,1,0,12,13,2,40396.1,3565.33
R00503,45,1,1,3,12,11,2,318958.93,38329.38
R00504,30,1,1,3,12,12,4,85476.44,10176
R00505,57,3,1,0,12,13,2,45178.84,2567.69
R00506,45,1,1,0,12,11,4,31295.12,7364.42
R00507,27,1,1,2,12,12,1,86269.06,6288.2
R00508,50,1,1,1,12,13,4,56452.2,6582.83
R00509,43,5,1,0,12,13,4,3989.91,10283.71
R00510,23,1,2,2,12,13,2,25353.53,2882.48
R00511,22,5,1,0,12,12,4,30023.48,5783.26
R00512,29,1,1,0,12,12,2,4941.54,14903.69
R00513,37,5,1,1,12,13,1,4698.78,7933.32
R00514,59,3,2,1,12,15,2,39732.01,3316.57
R00515,32,1,2,2,12,14,1,121191.07,11046.88
R00516,39,1,2,0,12,12,2,32713.98,4542.74
R00517,50,1,1,0,12,10,1,116979.51,8987.35
R00518,45,1,1,0,12,11,2,37537.41,1561.5
R00519,36,1,1,4,12,13,1,61206.17,4284.89
R00520,43,1,1,0,12,14,4,89183.08,2669.42
R00521,34,5,1,0,12,15,4,36096.87,2120.1
R00522,26,5,2,0,12,15,4,96281.93,3401.94
R00523,41,3,1,4,12,15,1,24279.64,1923.77
R00524,70,1,1,0,12,14,4,139899.24,6303.87
R00525,51,3,1,0,12,11,4,28805.4,3760.52
R00526,69,1,1,0,12,11,2,94254.49,4213.66
R00527,39,1,1,2,12,13,4,52627.69,3189.5
R00528,24,1,2,1,12,13,4,29600.93,1648.5
R00529,38,1,1,4,12,12,1,105248.68,6116.55
R00530,57,1,1,0,12,13,2,79194.18,4899.46
R00531,34,5,1,3,12,13,4,25578.05,6765.84
R00532,64,2,1,0,12,12,1,36369.28,28988.96
R00533,46,1,1,1,12,14,2,50362.39,6557.64
R00534,24,5,1,0,12,14,2,46748.38,2448.25
R00535,33,5,1,0,12,13,4,25810.85,7613.14
R00536,45,1,1,1,12,11,2,54280.06,6634.24
R00537,49,1,1,0,12,13,1,44327.87,9812.4
R00538,39,5,2,3,12,12,4,29766.28,5702.49
R00539,19,5,1,0,12,12,4,12437.9,28557.64
R00540,50,2,2,2,12,15,1,43990.24,11959.18
R00541,37,5,1,0,12,15,1,49199.69,7655.41
R00542,72,3,2,0,12,11,4,21919.24,2463.48
R00543,38,1,1,0,12,11,1,95491.92,11394.22
R00544,35,1,1,2,12,13,1,81835.38,5198.35
R00545,26,5,1,0,12,15,1,284840.73,20761.48
R00546,62,1,1,0,12,14,1,124205.88,24177.02
R00547,62,1,1,0,12,12,2,134717.99,9434.07
R00548,63,1,1,0,12,12,2,34513.78,5212.82
R00549,45,1,1,2,12,11,1,114866.14,9215.09
R00550,37,5,1,0,12,11,4,35936.05,4325.92
R00551,34,1,1,1,12,13,1,226030.12,5286.2
R00552,61,1,1,0,12,14,2,26771.94,2255.32
R00553,20,5,1,0,12,14,4,24259.6,2094.69
R00554,32,1,1,2,12,15,4,119655.75,5662.06
R00555,18,5,2,0,12,12,6,27343.36,484.37
R00556,31,1,1,2,12,12,4,95427.2,6887.77
R00557,56,3,1,0,12,12,4,30379.26,8237.88
R00558,25,1,1,3,12,10,4,95083.06,18578.24
R00559,60,4,1,0,12,12,4,32640.19,5995.93
R00560,40,5,1,0,12,10,1,81906.17,18321.69
R00561,61,1,1,0,12,12,2,54546.83,13141.72
R00562,29,3,1,4,12,12,1,91838.9,18717.55
R00563,36,5,2,2,12,12,4,24023.37,6535.16
R00564,47,5,1,3,12,12,1,39952.74,14737.26
R00565,29,1,1,1,12,14,4,72153.63,7508.08
R00566,33,2,1,0,12,13,1,73490.76,11089.22
R00567,34,5,1,2,12,11,4,13490.6,4864.99
R00568,29,1,2,3,12,11,4,27352.08,8729.39
R00569,33,3,1,0,12,15,5,2289.38,3182.52
R00570,25,5,1,0,12,15,4,50140.09,10613.99
R00571,57,1,1,1,12,15,2,112953.44,21478.23
R00572,24,5,1,0,12,12,4,26295.57,4820.26
R00573,53,1,2,0,12,15,1,344000.97,21277.25
R00574,30,1,1,1,12,16,4,101460.39,11422.66
R00575,35,1,2,2,12,12,2,45003.6,8224
R00576,45,1,1,0,12,12,1,46115.28,8177.01
R00577,53,1,1,0,12,11,2,46021.65,4632.94
R00578,62,5,1,0,12,12,2,7773.99,2341.23
R00579,47,1,1,3,12,10,1,60054.57,10218.31
R00580,58,1,1,0,12,11,4,36887.57,8122.4
R00581,41,1,1,3,12,12,1,39291.08,25378.68
R00582,44,3,1,1,12,13,4,60348.83,6405.97
R00583,54,3,1,0,12,11,2,219489.2,8503.22
R00584,27,1,1,3,12,12,4,62089.19,9579.31
R00585,58,1,1,0,12,13,1,165150.74,21241.37
R00586,40,5,1,0,12,13,4,16356.92,2691.67
R00587,38,1,1,3,12,13,2,169037.77,19169.37
R00588,54,5,2,0,12,14,2,53356.91,5088.12
R00589,56,1,1,1,12,16,1,168242.6,40730.43
R00590,40,1,1,1,12,12,1,97555.54,7594.21
R00591,23,1,1,0,12,13,4,33043.71,1783.94
R00592,61,3,1,0,12,12,4,219785.76,9493.79
R00593,44,1,1,0,12,13,4,89011.78,2405.62
R00594,32,1,1,3,12,10,2,97320.56,2087.31
R00595,53,1,1,0,12,12,1,90331.75,4563.49
R00596,56,5,1,0,12,13,5,55141.27,1370.45
R00597,38,1,1,2,12,11,4,43489.44,3650.36
R00598,34,1,1,4,12,10,1,77047.95,3859.69
R00599,51,3,1,0,12,13,1,34341.06,5578.67
R00600,52,1,1,0,12,12,2,60272.81,2015.29
R00601,61,3,1,0,12,13,4,58084.76,5457
R00602,52,1,1,1,12,13,1,111480.9,7135.29
R00603,49,5,1,0,12,12,1,53173.52,7427.49
R00604,56,3,1,0,12,12,2,98499.45,9634.4
R00605,41,5,2,1,12,13,4,81016.94,4584.24
R00606,69,4,1,0,12,10,4,23327.81,1810.28
R00607,40,1,1,3,12,13,2,55265.39,6560.45
R00608,54,3,2,1,12,13,4,128168.3,26831.14
R00609,23,5,1,0,12,13,4,63322.57,7275.69
R00610,62,3,1,0,12,13,4,13419.01,3701.48
R00611,47,1,1,1,12,13,1,79565.4,8544.2
R00612,42,1,2,2,12,15,4,82938.82,5810.39
R00613,27,1,1,4,12,11,4,24396.81,4974.04
R00614,42,3,1,1,12,13,4,74905.65,7891.57
R00615,36,1,1,4,12,12,4,55111.22,7101.88
R00616,18,5,2,0,12,13,6,4609.68,669.97
R00617,51,3,1,0,12,10,1,43197.53,8954.61
R00618,35,1,1,2,12,12,4,1341.75,3329.21
R00619,22,5,1,0,12,12,4,116019.28,4474.98
R00620,45,3,1,0,12,13,4,71874.47,18907.33
R00621,57,1,1,0,12,12,1,115430.97,11385.11
R00622,56,1,1,0,12,15,1,329943.06,48548.31
R00623,40,1,1,1,12,13,1,86297.49,7814.39
R00624,53,1,1,1,12,15,1,180715.27,7545.21
R00625,53,1,1,3,12,11,4,62382.27,6748.7
R00626,38,3,1,0,12,12,4,12083.68,2419.87
R00627,33,5,1,0,12,11,2,25122.94,5627.59
R00628,19,5,1,0,12,12,2,87159.5,4827.15
R00629,35,5,1,0,12,11,4,14470.51,2141.91
R00630,49,1,1,0,12,13,1,216457.65,24887.65
R00631,21,1,2,2,12,12,4,33954.16,9970.67
R00632,36,5,1,0,12,12,4,70118.47,6688.99
R00633,60,4,1,0,12,13,1,61422.23,7337.53
R00634,61,1,1,0,12,12,2,142679.03,15993.31
R00635,27,5,1,0,12,12,4,1483.71,4766.27
R00636,58,3,1,0,12,12,1,58418.12,7168.78
R00637,26,5,1,0,12,11,4,20268.02,8809.33
R00638,21,5,1,0,12,12,2,62320.15,11936.18
R00639,63,4,1,0,12,14,4,8234.9,5166.85
R00640,60,3,1,0,12,12,1,53678.66,6990.42
R00641,33,3,1,0,12,12,2,49326.11,6956.54
R00642,22,1,1,3,12,11,2,44464.43,5177.07
R00643,61,3,1,0,12,11,2,19153.18,9567.96
R00644,51,1,1,1,12,13,1,75407.61,11902.28
R00645,34,5,1,1,12,10,4,86288.67,7913.13
R00646,36,1,1,2,12,14,2,94460.7,10290.5
R00647,39,1,1,2,12,12,1,115823.81,16627.13
R00648,75,1,1,0,12,13,2,70342.47,13849.28
R00649,25,5,1,0,12,13,2,94099.78,4784.69
R00650,40,3,1,0,12,14,4,74120.97,7700.81
R00651,44,1,1,2,12,12,1,82032.64,13142.8
R00652,25,1,1,0,12,13,4,20691.68,4710.74
R00653,49,5,1,0,12,12,2,62494,5261.99
R00654,67,1,1,0,12,15,2,60471.62,4473.75
R00655,54,3,1,0,12,11,4,25775.73,2245.46
R00656,30,1,1,0,12,13,4,96053.92,11543.2
R00657,56,1,1,0,12,12,2,59082.87,5336.38
R00658,62,5,1,0,12,12,4,5531.2,639.36
R00659,52,5,1,0,12,12,4,31294.67,1545.08
R00660,40,4,1,0,12,11,1,33401.17,1425.25
R00661,32,1,1,1,12,12,4,107840.69,4648.85
R00662,63,1,1,0,12,12,2,171627,7696.19
R00663,34,1,1,3,12,14,1,80287.1,4259.54
R00664,28,1,1,4,12,12,4,51479.18,2552.18
R00665,54,1,1,0,12,14,1,152929.73,11435.16
R00666,35,5,1,0,12,12,1,55174.94,7834.6
R00667,35,5,1,0,12,13,4,37180.57,2096.06
R00668,22,5,1,0,12,15,4,100146.07,6884.91
R00669,33,1,1,2,12,11,4,33152.31,3025.32
R00670,47,1,1,1,12,12,1,134489.03,7980.47
R00671,29,1,1,0,12,14,2,102068.13,3548.13
R00672,56,1,1,0,12,13,1,97241.16,5783.37
R00673,43,1,1,5,12,10,2,72466.27,5421.1
R00674,30,1,1,2,12,15,4,168629.86,8785.13
R00675,46,5,1,0,12,13,4,13259.72,2947.28
R00676,51,3,1,0,12,12,1,45314.12,2180.14
R00677,37,1,1,0,12,12,1,101318.5,4764.04
R00678,52,5,1,0,12,11,4,30002.59,5230.2
R00679,47,1,1,2,12,14,1,47633.77,14428.64
R00680,46,2,1,0,12,12,2,80018.39,45012.19
R00681,33,1,1,1,12,12,1,95200.27,10875.3
R00682,41,1,1,2,12,15,1,83056.68,12962.31
R00683,41,1,1,1,12,10,4,29573.94,11797.74
R00684,47,2,2,0,12,14,4,29504.72,7480.52
R00685,42,1,1,2,12,12,1,173076.01,34308.55
R00686,50,1,1,1,12,15,1,213722.71,46515.73
R00687,41,1,1,1,12,13,4,260254.5,20898.42
R00688,48,1,1,0,12,11,4,30290.59,4432.59
R00689,67,1,1,0,12,13,2,28255.73,2878.43
R00690,63,1,1,0,12,13,2,192573.53,13622.1
R00691,74,1,1,0,12,13,2,69971.42,2400.67
R00692,52,3,1,0,12,12,2,116310.3,5303.88
R00693,50,1,1,2,12,12,4,40443.57,7304.63
R00694,40,3,1,0,12,16,4,60154.58,6815.23
R00695,48,1,1,0,12,12,1,99259.65,15871.02
R00696,40,1,1,1,12,13,4,41266.71,25808.16
R00697,36,5,1,2,12,12,1,103050.28,46102.72
R00698,53,1,1,5,12,11,1,65357.92,11077.91
R00699,26,5,1,1,12,12,5,94424.78,13866.33
R00700,39,1,1,2,12,11,4,97944.87,37098.79
R00701,36,1,1,2,12,16,1,91446.68,16184.25
R00702,45,3,1,0,12,12,4,41265.01,7426.64
R00703,30,5,1,0,12,14,4,25257.01,10318.57
R00704,27,5,1,0,12,10,4,42478.93,6441.6
R00705,70,1,1,0,12,16,1,118120.58,15970.1
R00706,20,5,1,0,12,12,4,18157.46,7289.06
R00707,37,1,1,1,12,12,1,117438.03,50898.12
R00708,28,5,1,0,12,12,4,31043.54,4016.14
R00709,41,5,1,0,12,13,2,80176.81,8946.79
R00710,56,3,1,0,12,13,4,802.8,3443.2
R00711,58,1,1,0,12,13,4,46437.79,4781.31
R00712,33,1,1,3,12,12,2,87429.52,9473.69
R00713,39,1,1,1,12,11,1,63638.72,8445.8
R00714,54,1,1,0,12,15,2,153192.83,16770.94
R00715,54,1,1,0,12,14,1,146503.77,26507.46
R00716,51,1,1,1,12,10,4,60226.58,7416.56
R00717,62,5,1,0,12,11,4,18185.33,2816.45
R00718,48,3,1,0,12,11,4,4462.31,3762.55
R00719,26,1,1,1,12,10,1,57827.97,7785.87
R00720,35,5,1,0,12,15,4,70072.55,8960.47
R00721,50,1,2,1,12,16,1,299527.35,39290.51
R00722,50,1,1,0,12,12,4,43684.38,4444.88
R00723,54,1,1,2,12,10,2,63652.73,10135.77
R00724,64,2,1,0,12,12,1,49808.61,5703.7
R00725,61,1,1,0,12,13,4,73011.59,6413.6
R00726,41,1,1,1,12,12,4,66061.91,4371.81
R00727,30,5,1,0,12,11,4,93174.95,5249.08
R00728,35,1,1,3,12,12,4,23210.91,2092.02
R00729,40,1,1,3,12,10,1,63562.51,5731.91
R00730,65,1,1,0,12,12,1,65760.54,4374.29
R00731,48,3,1,0,12,12,2,119298.22,11421.57
R00732,50,1,1,2,12,13,2,1203.11,4901.56
R00733,38,5,1,0,12,14,4,25182.09,2812.25
R00734,33,5,1,0,12,13,4,31156.84,1894.11
R00735,26,1,1,2,12,12,1,76052.59,4042.52
R00736,30,5,1,0,12,15,4,57036.36,3609.03
R00737,66,5,1,0,12,12,2,23157.77,1360.07
R00738,20,5,1,0,12,12,2,12195.11,2162.54
R00739,33,4,1,3,12,12,4,45322.88,6231.83
R00740,26,5,1,0,11,13,4,65175.48,10576.05
R00741,24,1,1,0,11,12,1,49308.42,6832.62
R00742,62,1,2,0,11,13,1,150479.23,23463.91
R00743,31,1,1,1,11,12,1,50338.55,7011.85
R00744,40,1,1,2,11,12,4,89006.87,7034.92
R00745,60,1,1,0,11,15,2,37473.61,11760.22
R00746,31,5,2,1,11,14,4,168431.86,9981.73
R00747,23,1,1,1,11,12,2,28685.24,6286.93
R00748,60,5,1,0,11,12,2,77528.52,11365.45
R00749,62,3,1,0,11,13,2,13647.89,5852.66
R00750,53,5,1,0,11,14,2,50279.98,4104.06
R00751,63,1,1,0,11,12,2,71997.73,6287.5
R00752,45,5,1,0,11,13,1,44448.67,5889.26
R00753,36,5,1,2,11,12,4,69598.23,14745.46
R00754,58,1,1,3,11,13,2,126549.72,25230.49
R00755,54,1,1,0,11,14,1,103693.85,20651.12
R00756,52,1,1,0,11,12,1,49200.43,10143.5
R00757,46,1,2,1,11,16,1,259761.21,25746.81
R00758,62,1,1,0,11,12,4,41742.9,13903.91
R00759,66,3,1,0,11,11,2,52889.81,5827
R00760,51,3,2,0,11,12,2,40379.8,7350.07
R00761,39,1,1,0,11,12,4,24298.95,4331.51
R00762,49,1,1,0,11,13,2,25437.05,9199.11
R00763,47,3,1,0,11,12,1,44925.79,5558.36
R00764,32,5,1,0,11,14,1,57208.1,6480.27
R00765,42,1,1,2,11,15,1,188875.21,26734.47
R00766,55,1,1,1,11,12,1,115505.26,8335.07
R00767,47,1,1,1,11,13,1,60126.83,7609.65
R00768,43,1,1,2,11,12,4,25565.05,8488.1
R00769,75,2,1,0,11,13,1,84339.62,15882.36
R00770,52,3,1,0,11,13,4,20167.33,2379.77
R00771,27,1,2,3,11,14,1,92190.02,11854.99
R00772,55,3,1,0,11,13,1,112455.15,42107.68
R00773,60,4,2,2,11,11,2,42036.52,6521.69
R00774,52,5,1,0,11,14,2,39193.64,5955.88
R00775,56,3,2,0,11,16,2,2604.24,7710.27
R00776,47,3,1,0,11,12,1,102159.56,6041.71
R00777,26,5,1,0,11,13,4,64899.66,8197.94
R00778,46,1,2,0,11,10,2,42534.27,3628.99
R00779,65,3,1,0,11,13,1,58237.67,6166.74
R00780,64,1,1,0,11,11,2,126721.57,5476.34
R00781,28,5,1,0,11,13,4,38445.4,4572.06
R00782,51,5,1,0,11,13,2,34959.34,2842.03
R00783,42,1,2,2,11,12,1,45044.76,3353.91
R00784,29,1,1,0,11,14,4,25471.53,2132.55
R00785,50,1,1,1,11,14,1,67502.22,3142.93
R00786,26,1,1,0,11,14,4,45433.86,2934.67
R00787,56,1,1,0,11,11,2,10033.1,1663.28
R00788,29,5,1,0,11,11,4,31196.52,2391.06
R00789,45,5,1,0,11,12,4,18579.11,1165.79
R00790,50,3,1,0,11,12,2,105212.64,2985.58
R00791,56,1,1,0,11,13,4,18291.98,2801.96
R00792,79,2,1,1,11,12,2,51199.63,2724.26
R00793,57,3,1,1,11,12,1,63249.66,3087.67
R00794,32,5,1,0,11,15,2,75574.93,3093.68
R00795,60,5,1,0,11,11,2,20363.58,870.7
R00796,64,2,2,0,11,10,2,18569.06,1709.26
R00797,40,1,1,2,11,12,1,94220.71,4509.82
R00798,45,1,2,0,11,10,4,9632.74,1596.48
R00799,53,1,1,4,11,12,4,54108.96,4713.35
R00800,41,4,1,0,11,14,4,62309.48,2837.51
R00801,46,1,1,2,11,13,2,58481.33,2618.59
R00802,46,5,2,0,11,11,1,25417.91,2530.93
R00803,47,1,1,1,11,12,1,101306.33,6959.68
R00804,33,1,2,1,11,14,4,3233.08,1411.5
R00805,26,1,2,0,11,10,2,47855.49,2250.25
R00806,54,3,2,0,11,12,2,62479.35,7002.86
R00807,54,1,1,0,11,12,1,109882.54,22761.33
R00808,50,5,2,0,11,13,4,5186.21,6837.77
R00809,52,1,2,1,11,12,4,27208.28,9021.31
R00810,63,1,1,0,11,13,4,96044.13,10863.39
R00811,44,5,2,1,11,13,1,36590.49,5031.4
R00812,56,1,1,0,11,12,2,83787.65,9541.01
R00813,62,1,1,0,11,12,2,122017.12,9132.45
R00814,58,1,1,0,11,12,2,80245.06,13148.68
R00815,61,1,1,0,11,13,1,39991.61,7031.96
R00816,50,4,2,2,11,10,4,15096.68,6716.18
R00817,62,1,1,0,11,13,2,19905.13,3854.89
R00818,53,4,1,0,11,13,4,60516.46,14577.84
R00819,64,3,1,0,11,11,4,19171.65,2420.44
R00820,31,5,1,0,11,15,4,35109.66,9145.92
R00821,56,1,1,1,11,15,2,66144.72,11690.28
R00822,37,1,2,1,11,12,4,77432.56,10610.93
R00823,71,1,1,0,11,13,2,67439.88,17687.88
R00824,62,1,1,0,11,14,1,117326.19,24079.64
R00825,35,1,1,2,11,14,1,59312.01,10765.2
R00826,41,3,1,0,11,13,2,45444.91,21683.21
R00827,46,1,2,0,11,10,1,45458.04,6395.39
R00828,64,1,1,0,11,11,2,94109.01,14575.52
R00829,44,1,1,3,11,14,2,28862.86,6755.39
R00830,33,5,1,0,11,13,4,3987.02,6153.69
R00831,50,3,1,0,11,13,4,33043.07,5913.7
R00832,42,3,1,0,11,14,2,61927.91,7486.31
R00833,51,5,1,0,11,13,4,24752.86,3752.33
R00834,57,1,1,0,11,13,1,40652.52,4339.32
R00835,60,5,1,0,11,11,2,2229.58,1796.09
R00836,55,5,1,0,11,13,1,24312.6,2286.62
R00837,36,1,2,3,11,11,4,47239.92,7046.72
R00838,52,1,1,0,11,12,4,48421.04,4442.72
R00839,46,3,2,1,11,13,1,30409.14,8886.16
R00840,28,1,1,1,11,12,2,63042.04,6809.75
R00841,29,5,1,0,11,13,4,40011.02,8325.99
R00842,52,1,2,0,11,16,2,41446.99,7423.24
R00843,33,5,2,0,11,13,4,11829.18,2665.46
R00844,55,3,1,0,11,11,1,117312.43,10176.61
R00845,57,1,1,0,11,11,2,45774.55,20998.77
R00846,48,1,1,2,11,14,4,69043.7,12442.42
R00847,52,1,1,0,11,15,1,98838.86,12222.2
R00848,32,5,2,4,11,12,4,35100.04,6085.22
R00849,30,1,1,3,11,12,4,43160.14,5233.95
R00850,35,5,1,0,11,13,4,25149.64,4212.89
R00851,49,5,1,0,11,13,4,39369.14,6126.98
R00852,67,3,1,0,11,13,2,91591.94,2775.2
R00853,53,1,2,0,11,15,2,134354.98,9382.6
R00854,79,1,2,0,11,15,2,32268.88,3115.01
R00855,34,1,1,0,11,11,1,49245.57,1755.74
R00856,35,5,1,2,11,10,4,12352.66,2434.48
R00857,32,3,2,2,11,14,4,30074.68,3090.42
R00858,49,5,1,0,11,13,1,67085.94,2880.05
R00859,40,5,1,0,11,11,4,17885.03,1342.24
R00860,21,5,1,0,11,13,4,10935.7,820.21
R00861,54,1,1,0,11,12,1,52408.69,2667.74
R00862,50,3,2,0,11,12,1,50129.58,2805.84
R00863,59,1,1,0,11,12,4,26285.69,2599.05
R00864,68,1,1,1,11,13,2,33546.61,3409.78
R00865,37,3,2,1,11,14,4,9605.88,3728.46
R00866,29,1,1,2,11,13,4,120342.32,4465.84
R00867,31,3,1,0,11,12,1,36422.57,2955.16
R00868,56,1,1,0,11,12,1,78160.43,4375.86
R00869,60,3,1,0,11,12,4,42127.45,1558.12
R00870,36,3,1,0,11,12,4,40345.01,3148.31
R00871,26,1,1,0,11,13,4,49631.83,2429.82
R00872,53,3,1,0,11,12,1,90441.88,3042.96
R00873,22,5,1,1,11,11,4,80743.25,3332.82
R00874,50,1,1,0,11,12,1,76399.93,10442.73
R00875,50,4,2,0,11,12,4,21535.92,11124.11
R00876,34,2,1,3,11,12,1,96667.34,16467.32
R00877,46,3,1,0,11,13,4,67514.28,7627.64
R00878,48,5,1,0,11,13,1,41265.69,8506.93
R00879,59,3,2,0,11,12,2,20436.41,2876.63
R00880,48,1,2,3,11,10,4,75209.27,15700.32
R00881,26,1,2,2,11,11,4,16908.04,11739.61
R00882,46,3,1,1,11,14,1,22162.18,5401.1
R00883,52,1,2,0,11,12,1,74299.29,10797.38
R00884,25,5,1,0,11,14,1,130681.03,14197.41
R00885,42,1,1,0,11,11,1,44423.92,7460.02
R00886,26,5,2,3,11,11,4,9944.84,3088.3
R00887,66,1,1,0,11,12,1,105046.42,11592.19
R00888,26,5,2,1,11,13,2,17170.7,5737.23
R00889,47,4,2,0,11,12,1,34962.99,8524.41
R00890,32,3,1,1,11,12,1,34498.32,15933.17
R00891,32,1,1,0,11,14,4,65136.63,8201.65
R00892,35,1,1,3,11,12,4,80364,11319.93
R00893,64,5,1,0,11,12,2,25119.27,4433.11
R00894,43,1,1,1,11,12,4,35219.48,8485.68
R00895,52,5,1,0,11,12,2,32758.69,8239.73
R00896,40,5,2,0,11,10,4,12379.32,5347.71
R00897,42,1,1,2,11,13,1,98410.91,16983.03
R00898,29,1,1,2,11,12,1,100134.24,15298.42
R00899,38,1,1,1,11,12,1,49152.87,5812.47
R00900,29,1,2,1,11,15,1,102956.18,12875.17
R00901,49,1,1,2,11,13,1,68257.94,7107.49
R00902,45,1,1,1,11,11,2,68940.79,11934.32
R00903,36,3,1,2,11,13,1,57737.62,7452.06
R00904,59,5,1,0,11,12,2,29272.51,2998.09
R00905,41,3,1,0,11,14,4,32650.34,4182.59
R00906,39,3,1,2,11,12,4,75636.49,31156.73
R00907,34,5,2,3,11,10,4,10146.36,7750.58
R00908,30,1,2,2,11,12,4,54221.03,9644.5
R00909,50,3,1,0,11,13,4,60303.79,6274.15
R00910,48,5,1,0,11,11,4,15077.23,2953.79
R00911,64,3,1,0,11,12,1,50598.15,5555.82
R00912,32,1,1,0,11,10,4,23234.73,2922.45
R00913,48,1,1,1,11,13,4,44428.76,9315.27
R00914,35,1,1,0,11,13,4,68476.14,5187.94
R00915,31,1,2,2,11,12,1,90357.44,15103.42
R00916,36,5,1,0,11,12,1,62139.28,4540.85
R00917,48,1,1,0,11,11,4,129275.3,11883.21
R00918,69,3,2,0,11,13,1,47442.17,5253.75
R00919,25,1,2,3,11,11,4,22257.53,3911.62
R00920,45,1,1,0,11,13,4,84398.2,7672.04
R00921,40,1,1,1,11,14,4,50385.87,9743.68
R00922,46,3,1,0,11,11,4,27430.72,3936.86
R00923,50,1,1,0,11,13,1,131242.96,16926.25
R00924,57,1,1,0,11,13,2,56404.73,6340.14
R00925,53,1,1,0,11,14,2,7042.31,2153.82
R00926,45,3,1,0,11,13,2,26295.69,3752.11
R00927,46,1,2,2,11,11,4,66318.78,11863.05
R00928,36,5,1,0,11,15,4,15668.14,2871.86
R00929,58,1,1,0,11,12,2,114057.19,6257.75
R00930,24,1,1,0,11,12,1,74431.61,2410.25
R00931,58,1,1,0,11,12,1,123890.85,10957.55
R00932,25,5,1,3,11,13,4,34661.36,2327.5
R00933,57,1,1,1,11,11,1,21268.47,1602.58
R00934,41,1,1,1,11,12,1,111362.35,14530.6
R00935,56,1,1,0,11,13,2,101019.57,7662.98
R00936,18,5,1,0,11,13,4,5570.63,673.59
R00937,39,1,1,3,11,11,4,61297.28,6050.13
R00938,56,1,2,3,11,12,2,97793.26,25283.77
R00939,32,5,2,0,11,13,4,19471.04,2378.82
R00940,46,5,1,0,11,11,4,27730.36,1323.7
R00941,49,1,1,3,11,12,1,118266.13,6861.76
R00942,54,3,1,0,11,11,4,59063.17,2389.34
R00943,52,1,2,2,11,12,1,57723.01,2232.59
R00944,69,2,2,0,11,12,2,50374.81,3759.02
R00945,42,3,1,0,11,12,1,36036.14,1838.59
R00946,65,1,1,2,11,12,1,53943.13,5531.39
R00947,34,1,1,2,11,11,1,73460.31,5412.29
R00948,46,3,2,2,11,13,1,94497.06,3572.29
R00949,50,1,1,0,11,12,4,54730.25,2356.61
R00950,48,3,2,1,11,11,4,47758.52,3754.36
R00951,36,1,1,4,11,14,4,107466.5,5831.29
R00952,43,1,1,1,11,11,1,34447.64,3165.49
R00953,25,5,1,0,11,13,1,23233.86,6823.85
R00954,33,1,1,4,11,11,2,30751.34,5660.15
R00955,44,4,2,0,11,12,4,55502.8,9404.9
R00956,28,5,1,0,11,13,4,71583.27,15574.87
R00957,25,5,1,0,11,12,2,66488.06,10935.85
R00958,36,5,1,0,11,10,4,14256.76,8047.91
R00959,58,1,1,1,11,12,1,64767.69,10349.55
R00960,58,1,1,0,11,13,2,132216.85,23296.39
R00961,54,1,2,0,11,15,2,53196.59,8167.44
R00962,33,1,2,3,11,14,1,95783.16,21176.84
R00963,36,4,1,0,11,12,4,25240.12,5840.86
R00964,46,1,2,0,11,13,1,32506.2,9230.83
R00965,38,4,2,0,11,11,4,14306.78,6340.62
R00966,51,1,1,0,11,12,2,99696.01,10236.24
R00967,50,1,2,0,11,10,2,68087.19,19492.27
R00968,37,1,1,1,11,10,4,28041.79,8943.87
R00969,41,1,1,2,11,14,1,64804.3,10205.58
R00970,61,1,1,0,11,15,2,54732.95,9405.29
R00971,63,3,2,0,11,14,2,49087.28,8729.75
R00972,20,5,1,0,11,12,4,7900.91,4612.45
R00973,80,1,1,0,11,15,2,42924.76,4996.09
R00974,63,3,1,0,11,12,1,28211.55,21067.86
R00975,26,5,2,0,11,16,4,18645.03,15989.75
R00976,55,3,2,0,11,12,2,23381.78,5019.09
R00977,22,1,1,0,11,12,1,71183.21,12017.7
R00978,43,5,1,0,11,14,4,54625.62,15173.57
R00979,60,1,1,0,11,12,1,61614.14,36904.34
R00980,48,1,2,2,11,12,2,72819.26,16664.16
R00981,31,1,1,2,11,12,1,57292.57,10719.14
R00982,28,5,1,0,11,12,1,152341.36,20815.22
R00983,37,4,2,4,11,10,4,15900.79,7230.69
R00984,33,1,1,0,11,13,2,73070.81,5874.53
R00985,22,5,1,0,11,12,4,21019.7,4018.73
R00986,39,1,1,0,11,12,4,98197.45,6807.03
R00987,58,1,1,0,11,13,1,83055.5,8210.38
R00988,25,4,2,0,11,13,4,28289.02,8843.22
R00989,38,1,1,2,11,15,4,78656.59,6806.05
R00990,37,5,1,0,11,12,1,50311.5,4433.28
R00991,56,3,1,0,11,15,1,135123.96,12133.16
R00992,62,5,1,0,11,12,2,899.64,2278.45
R00993,54,1,1,0,11,14,1,52847.05,9400.25
R00994,33,1,1,1,11,12,4,35798.6,4887.11
R00995,45,3,1,0,11,14,1,23195.02,2384.09
